settlement_id,entity_type,entity_id,gross_paise,fee_paise,tax_paise,net_paise
setl_003400004,payment,pay_0034001111,44631,0,0,44631
setl_003400004,payment,pay_0034001147,34762,0,0,34762
setl_003400004,payment,pay_0034001148,146235,0,0,146235
setl_003400004,payment,pay_0034001182,90770,908,163,89699
setl_003400004,payment,pay_0034001190,100752,2015,363,98374
setl_003400004,payment,pay_0034001229,63397,1268,228,61901
setl_003400004,payment,pay_0034001246,184831,1848,333,182650
setl_003400004,payment,pay_0034001252,102822,0,0,102822
setl_003400004,payment,pay_0034001296,45889,918,165,44806
setl_003400004,payment,pay_0034001303,72719,0,0,72719
setl_003400004,payment,pay_0034001326,63432,0,0,63432
setl_003400004,payment,pay_0034001416,118035,2361,425,115249
setl_003400004,payment,pay_0034001439,87579,1752,315,85512
setl_003400004,payment,pay_0034001464,65540,0,0,65540
setl_003400004,payment,pay_0034001468,97958,0,0,97958
setl_003400004,payment,pay_0034001579,165838,3151,567,162120
setl_003400004,payment,pay_0034001649,181477,3630,653,177194
setl_003400004,payment,pay_0034001702,419590,8392,1511,409687
setl_003400004,payment,pay_0034001715,43094,0,0,43094
setl_003400004,payment,pay_0034001756,81729,1635,294,79800
setl_003400004,payment,pay_0034001794,55467,1054,190,54223
setl_003400004,payment,pay_0034001816,82206,1644,296,80266
setl_003400004,payment,pay_0034001939,165645,0,0,165645
setl_003400004,payment,pay_0034001995,30619,0,0,30619
setl_003400004,payment,pay_0034002015,124728,0,0,124728
setl_003400004,payment,pay_0034002023,72160,1443,260,70457
setl_003400004,payment,pay_0034002037,22043,441,79,21523
setl_003400004,payment,pay_0034002125,9446,0,0,9446
setl_003400004,payment,pay_0034002168,20167,0,0,20167
setl_003400004,payment,pay_0034002247,144528,0,0,144528
setl_003400004,payment,pay_0034002253,43340,433,78,42829
setl_003400004,payment,pay_0034002314,76632,0,0,76632
setl_003400004,payment,pay_0034002397,59093,591,106,58396
setl_003400004,payment,pay_0034002409,318182,0,0,318182
setl_003400004,payment,pay_0034002441,126141,0,0,126141
setl_003400004,payment,pay_0034002485,18058,0,0,18058
setl_003400004,payment,pay_0034002550,76522,1530,275,74717
setl_003400004,payment,pay_0034002592,15564,0,0,15564
setl_003400004,payment,pay_0034002597,258234,0,0,258234
setl_003400004,payment,pay_0034002620,69103,0,0,69103
setl_003400004,payment,pay_0034002678,26735,535,96,26104
setl_003400004,payment,pay_0034002685,64728,0,0,64728
setl_003400004,payment,pay_0034002730,60829,0,0,60829
setl_003400004,payment,pay_0034002779,131167,1312,236,129619
setl_003400004,payment,pay_0034002835,256661,0,0,256661
setl_003400004,payment,pay_0034002846,101723,0,0,101723
setl_003400004,payment,pay_0034002864,201962,0,0,201962
setl_003400004,payment,pay_0034002893,105463,0,0,105463
setl_003400004,payment,pay_0034002907,56425,0,0,56425
setl_003400004,payment,pay_0034002934,22603,0,0,22603
setl_003400004,payment,pay_0034002956,11052,0,0,11052
setl_003400004,payment,pay_0034003122,281921,5356,964,275601
setl_003400004,payment,pay_0034003162,108533,0,0,108533
setl_003400004,payment,pay_0034003219,51273,0,0,51273
setl_003400004,payment,pay_0034003275,34947,349,6290,28308
setl_003400004,payment,pay_0034003286,22742,0,0,22742
setl_003400004,payment,pay_0034003370,89117,1782,321,87014
setl_003400004,payment,pay_0034003423,16139,0,0,16139
setl_003400004,payment,pay_0034003502,160759,0,0,160759
setl_003400004,payment,pay_0034003567,64208,1284,231,62693
setl_003400004,payment,pay_0034003654,25697,514,93,25090
setl_003400004,payment,pay_0034003669,38683,774,139,37770
setl_003400004,payment,pay_0034003671,186290,0,0,186290
setl_003400004,payment,pay_0034003749,25244,0,0,25244
setl_003400004,payment,pay_0034003751,98816,0,0,98816
setl_003400004,payment,pay_0034003815,130590,0,0,130590
setl_003400004,payment,pay_0034003878,63427,285,51,63091
setl_003400004,payment,pay_0034003905,72971,1459,263,71249
setl_003400004,payment,pay_0034003938,99334,1987,358,96989
setl_003400004,payment,pay_0034003969,98331,0,0,98331
setl_003400004,refund,rfnd_0034000301,-3446,0,0,-3446
setl_003400004,refund,rfnd_0034002336,-18574,0,0,-18574
setl_003400004,refund,rfnd_0034003477,-39037,0,0,-39037
setl_003400005,payment,pay_0034000009,49041,0,0,49041
setl_003400005,payment,pay_0034000066,176184,0,0,176184
setl_003400005,payment,pay_0034000093,30341,0,0,30341
setl_003400005,payment,pay_0034000101,115361,0,0,115361
setl_003400005,payment,pay_0034000274,105879,0,0,105879
setl_003400005,payment,pay_0034000289,118920,1189,214,117517
setl_003400005,payment,pay_0034000293,67408,0,0,67408
setl_003400005,payment,pay_0034000309,31092,0,0,31092
setl_003400005,payment,pay_0034000368,405044,0,0,405044
setl_003400005,payment,pay_0034000446,56015,0,0,56015
setl_003400005,payment,pay_0034000500,9601,0,0,9601
setl_003400005,payment,pay_0034000527,96815,0,0,96815
setl_003400005,payment,pay_0034000531,98063,0,0,98063
setl_003400005,payment,pay_0034000542,110023,0,0,110023
setl_003400005,payment,pay_0034000546,26435,264,48,26123
setl_003400005,payment,pay_0034000605,74032,0,0,74032
setl_003400005,payment,pay_0034000607,88252,0,0,88252
setl_003400005,payment,pay_0034000615,110956,0,0,110956
setl_003400005,payment,pay_0034000664,244810,5998,1080,237732
setl_003400005,payment,pay_0034000739,231061,0,0,231061
setl_003400005,payment,pay_0034000764,93625,0,0,93625
setl_003400005,payment,pay_0034000785,104231,0,0,104231
setl_003400005,payment,pay_0034000834,92414,1756,316,90342
setl_003400005,payment,pay_0034000844,244115,0,0,244115
setl_003400005,payment,pay_0034000927,136862,2737,493,133632
setl_003400005,payment,pay_0034000944,18408,368,66,17974
setl_003400005,payment,pay_0034001016,33570,0,0,33570
setl_003400005,payment,pay_0034001029,19148,0,0,19148
setl_003400005,payment,pay_0034001131,33679,0,0,33679
setl_003400005,payment,pay_0034001179,41235,0,0,41235
setl_003400005,payment,pay_0034001238,33643,0,0,33643
setl_003400005,payment,pay_0034001305,16602,315,57,16230
setl_003400005,payment,pay_0034001367,55003,1815,327,52861
setl_003400005,payment,pay_0034001406,24519,245,44,24230
setl_003400005,payment,pay_0034001505,72408,1376,248,70784
setl_003400005,payment,pay_0034001524,73618,1472,265,71881
setl_003400005,payment,pay_0034001531,38788,776,140,37872
setl_003400005,payment,pay_0034001537,37141,0,0,37141
setl_003400005,payment,pay_0034001550,556075,11122,2002,542951
setl_003400005,payment,pay_0034001583,27463,0,0,27463
setl_003400005,payment,pay_0034001604,85557,0,0,85557
setl_003400005,payment,pay_0034001616,50262,1005,181,49076
setl_003400005,payment,pay_0034001633,59794,0,0,59794
setl_003400005,payment,pay_0034001650,28332,0,0,28332
setl_003400005,payment,pay_0034001669,52267,0,0,52267
setl_003400005,payment,pay_0034001683,63644,0,0,63644
setl_003400005,payment,pay_0034001708,45422,0,0,45422
setl_003400005,payment,pay_0034001784,27853,557,100,27196
setl_003400005,payment,pay_0034001877,279163,2792,503,275868
setl_003400005,payment,pay_0034001900,178244,3565,642,174037
setl_003400005,payment,pay_0034002013,134533,0,0,134533
setl_003400005,payment,pay_0034002046,87846,1757,316,85773
setl_003400005,payment,pay_0034002048,39241,392,71,38778
setl_003400005,payment,pay_0034002087,55807,1060,191,54556
setl_003400005,payment,pay_0034002198,52379,0,0,52379
setl_003400005,payment,pay_0034002206,124387,0,0,124387
setl_003400005,payment,pay_0034002237,236221,4724,850,230647
setl_003400005,payment,pay_0034002259,41624,0,0,41624
setl_003400005,payment,pay_0034002273,70304,0,0,70304
setl_003400005,payment,pay_0034002276,182987,0,0,182987
setl_003400005,payment,pay_0034002332,189934,0,0,189934
setl_003400005,payment,pay_0034002359,1001941,0,0,1001941
setl_003400005,payment,pay_0034002372,141554,0,0,141554
setl_003400005,payment,pay_0034002439,233913,4678,842,228393
setl_003400005,payment,pay_0034002519,73207,0,0,73207
setl_003400005,payment,pay_0034002580,80124,0,0,80124
setl_003400005,payment,pay_0034002581,245591,4912,884,239795
setl_003400005,payment,pay_0034002667,147504,0,0,147504
setl_003400005,payment,pay_0034002673,48415,968,174,47273
setl_003400005,payment,pay_0034002871,34731,660,119,33952
setl_003400005,payment,pay_0034002891,121565,0,0,121565
setl_003400005,payment,pay_0034002942,32376,0,0,32376
setl_003400005,payment,pay_0034003067,93998,0,0,93998
setl_003400005,payment,pay_0034003076,175086,0,0,175086
setl_003400005,payment,pay_0034003096,222019,0,0,222019
setl_003400005,payment,pay_0034003124,75343,0,0,75343
setl_003400005,payment,pay_0034003129,182005,3640,655,177710
setl_003400005,payment,pay_0034003148,488999,9780,1760,477459
setl_003400005,payment,pay_0034003169,194472,3889,700,189883
setl_003400005,payment,pay_0034003254,313279,0,0,313279
setl_003400005,payment,pay_0034003265,34069,0,0,34069
setl_003400005,payment,pay_0034003277,25619,0,0,25619
setl_003400005,payment,pay_0034003281,155022,0,0,155022
setl_003400005,payment,pay_0034003292,158605,3172,571,154862
setl_003400005,payment,pay_0034003304,524626,0,0,524626
setl_003400005,payment,pay_0034003305,89206,0,0,89206
setl_003400005,payment,pay_0034003362,27419,0,0,27419
setl_003400005,payment,pay_0034003368,124540,0,0,124540
setl_003400005,payment,pay_0034003390,16316,326,59,15931
setl_003400005,payment,pay_0034003476,57011,1710,308,54993
setl_003400005,payment,pay_0034003536,45646,0,0,45646
setl_003400005,payment,pay_0034003607,106477,0,0,106477
setl_003400005,payment,pay_0034003797,91138,0,0,91138
setl_003400005,payment,pay_0034003853,44510,0,0,44510
setl_003400005,payment,pay_0034003869,196617,3736,672,192209
setl_003400005,payment,pay_0034003915,242293,4846,872,236575
setl_003400005,payment,pay_0034003951,72471,1449,261,70761
setl_003400005,refund,rfnd_0034000401,-253005,0,0,-253005
setl_003400005,refund,rfnd_0034001367,-55003,0,0,-55003
setl_003400005,refund,rfnd_0034002116,-25823,0,0,-25823
setl_003400005,refund,rfnd_0034002283,-67793,0,0,-67793
setl_003400005,refund,rfnd_0034002401,-189355,0,0,-189355
setl_003400005,refund,rfnd_0034003103,-17564,0,0,-17564
setl_003400005,refund,rfnd_0034003404,-551168,0,0,-551168
setl_003400005,refund,rfnd_0034003451,-192906,0,0,-192906
setl_003400006,payment,pay_0034000021,206504,0,0,206504
setl_003400006,payment,pay_0034000029,13729,275,50,13404
setl_003400006,payment,pay_0034000036,165594,0,0,165594
setl_003400006,payment,pay_0034000112,206923,0,0,206923
setl_003400006,payment,pay_0034000128,60087,0,0,60087
setl_003400006,payment,pay_0034000150,741465,0,0,741465
setl_003400006,payment,pay_0034000189,144433,1444,260,142729
setl_003400006,payment,pay_0034000190,53960,1079,194,52687
setl_003400006,payment,pay_0034000203,8452,0,0,8452
setl_003400006,payment,pay_0034000234,51401,0,0,51401
setl_003400006,payment,pay_0034000281,216043,7129,1283,207631
setl_003400006,payment,pay_0034000320,105551,0,0,105551
setl_003400006,payment,pay_0034000341,57875,0,0,57875
setl_003400006,payment,pay_0034000349,319708,6394,1151,312163
setl_003400006,payment,pay_0034000393,667635,13353,2404,651878
setl_003400006,payment,pay_0034000417,63026,0,0,63026
setl_003400006,payment,pay_0034000442,436777,0,0,436777
setl_003400006,payment,pay_0034000448,77040,0,0,77040
setl_003400006,payment,pay_0034000453,30336,0,0,30336
setl_003400006,payment,pay_0034000466,75687,1514,273,73900
setl_003400006,payment,pay_0034000502,118196,0,0,118196
setl_003400006,payment,pay_0034000515,156574,3131,564,152879
setl_003400006,payment,pay_0034000519,333480,0,0,333480
setl_003400006,payment,pay_0034000534,266953,0,0,266953
setl_003400006,payment,pay_0034000590,29046,668,120,28258
setl_003400006,payment,pay_0034000593,23330,467,84,22779
setl_003400006,payment,pay_0034000611,220755,0,0,220755
setl_003400006,payment,pay_0034000621,107018,0,0,107018
setl_003400006,payment,pay_0034000706,139364,0,0,139364
setl_003400006,payment,pay_0034000708,28442,569,102,27771
setl_003400006,payment,pay_0034000714,79536,0,0,79536
setl_003400006,payment,pay_0034000726,151814,0,0,151814
setl_003400006,payment,pay_0034000775,34699,0,0,34699
setl_003400006,payment,pay_0034000781,149675,1497,269,147909
setl_003400006,payment,pay_0034000820,570611,10842,1952,557817
setl_003400006,payment,pay_0034000863,15681,314,57,15310
setl_003400006,payment,pay_0034000868,120888,2418,435,118035
setl_003400006,payment,pay_0034000929,29759,298,54,29407
setl_003400006,payment,pay_0034000940,111039,0,0,111039
setl_003400006,payment,pay_0034000984,114610,0,0,114610
setl_003400006,payment,pay_0034000989,46950,1080,194,45676
setl_003400006,payment,pay_0034001023,111285,0,0,111285
setl_003400006,payment,pay_0034001024,225646,0,0,225646
setl_003400006,payment,pay_0034001042,30469,0,0,30469
setl_003400006,payment,pay_0034001072,251933,0,0,251933
setl_003400006,payment,pay_0034001241,147791,0,0,147791
setl_003400006,payment,pay_0034001254,145195,2759,497,141939
setl_003400006,payment,pay_0034001289,15882,318,57,15507
setl_003400006,payment,pay_0034001350,210317,0,0,210317
setl_003400006,payment,pay_0034001351,129545,0,0,129545
setl_003400006,payment,pay_0034001398,36532,694,125,35713
setl_003400006,payment,pay_0034001417,23584,0,0,23584
setl_003400006,payment,pay_0034001450,15946,0,0,15946
setl_003400006,payment,pay_0034001472,295651,0,0,295651
setl_003400006,payment,pay_0034001502,56421,1072,193,55156
setl_003400006,payment,pay_0034001508,47415,0,0,47415
setl_003400006,payment,pay_0034001522,233285,4666,840,227779
setl_003400006,payment,pay_0034001573,430200,0,0,430200
setl_003400006,payment,pay_0034001610,26924,0,0,26924
setl_003400006,payment,pay_0034001658,95282,1906,343,93033
setl_003400006,payment,pay_0034001706,53515,0,0,53515
setl_003400006,payment,pay_0034001725,170483,0,0,170483
setl_003400006,payment,pay_0034001730,197749,0,0,197749
setl_003400006,payment,pay_0034001768,86369,0,0,86369
setl_003400006,payment,pay_0034001789,33352,634,114,32604
setl_003400006,payment,pay_0034001798,125706,0,0,125706
setl_003400006,payment,pay_0034001800,80363,0,0,80363
setl_003400006,payment,pay_0034001838,78374,0,0,78374
setl_003400006,payment,pay_0034001840,447264,0,0,447264
setl_003400006,payment,pay_0034001856,54823,548,99,54176
setl_003400006,payment,pay_0034001858,287334,0,0,287334
setl_003400006,payment,pay_0034001869,103749,2075,374,101300
setl_003400006,payment,pay_0034001888,44249,885,159,43205
setl_003400006,payment,pay_0034001940,104740,2095,377,102268
setl_003400006,payment,pay_0034001999,98073,0,0,98073
setl_003400006,payment,pay_0034002085,71984,1440,259,70285
setl_003400006,payment,pay_0034002173,211719,0,0,211719
setl_003400006,payment,pay_0034002240,40799,0,0,40799
setl_003400006,payment,pay_0034002267,33034,661,119,32254
setl_003400006,payment,pay_0034002339,59212,0,0,59212
setl_003400006,payment,pay_0034002355,54193,0,0,54193
setl_003400006,payment,pay_0034002364,32105,0,0,32105
setl_003400006,payment,pay_0034002373,154135,1541,277,152317
setl_003400006,payment,pay_0034002400,110502,0,0,110502
setl_003400006,payment,pay_0034002411,352635,0,0,352635
setl_003400006,payment,pay_0034002475,48882,978,176,47728
setl_003400006,payment,pay_0034002484,47466,0,0,47466
setl_003400006,payment,pay_0034002528,178364,0,0,178364
setl_003400006,payment,pay_0034002537,216047,0,0,216047
setl_003400006,payment,pay_0034002538,24543,577,104,23862
setl_003400006,payment,pay_0034002618,72450,1449,261,70740
setl_003400006,payment,pay_0034002640,67623,0,0,67623
setl_003400006,payment,pay_0034002643,23430,0,0,23430
setl_003400006,payment,pay_0034002675,74437,0,0,74437
setl_003400006,payment,pay_0034002694,87415,0,0,87415
setl_003400006,payment,pay_0034002822,57052,571,103,56378
setl_003400006,payment,pay_0034002863,29409,559,101,28749
setl_003400006,payment,pay_0034002874,131270,0,0,131270
setl_003400006,payment,pay_0034002899,28127,281,51,27795
setl_003400006,payment,pay_0034002903,43311,866,156,42289
setl_003400006,payment,pay_0034002949,51215,0,0,51215
setl_003400006,payment,pay_0034003013,21959,0,0,21959
setl_003400006,payment,pay_0034003063,210326,0,0,210326
setl_003400006,payment,pay_0034003116,198440,0,0,198440
setl_003400006,payment,pay_0034003119,33890,0,0,33890
setl_003400006,payment,pay_0034003121,418146,8363,1505,408278
setl_003400006,payment,pay_0034003200,92998,0,0,92998
setl_003400006,payment,pay_0034003227,18229,0,0,18229
setl_003400006,payment,pay_0034003302,156116,3122,562,152432
setl_003400006,payment,pay_0034003343,39521,1186,213,38122
setl_003400006,payment,pay_0034003345,93364,1867,336,91161
setl_003400006,payment,pay_0034003470,135930,2719,489,132722
setl_003400006,payment,pay_0034003474,76420,0,0,76420
setl_003400006,payment,pay_0034003504,19151,0,0,19151
setl_003400006,payment,pay_0034003510,136572,0,0,136572
setl_003400006,payment,pay_0034003513,138996,2641,475,135880
setl_003400006,payment,pay_0034003523,80358,1607,289,78462
setl_003400006,payment,pay_0034003530,121213,0,0,121213
setl_003400006,payment,pay_0034003554,393472,0,0,393472
setl_003400006,payment,pay_0034003576,105269,0,0,105269
setl_003400006,payment,pay_0034003739,128364,0,0,128364
setl_003400006,payment,pay_0034003742,65059,0,0,65059
setl_003400006,payment,pay_0034003764,177265,0,0,177265
setl_003400006,payment,pay_0034003822,29368,0,0,29368
setl_003400006,payment,pay_0034003828,77311,1546,278,75487
setl_003400006,payment,pay_0034003840,31636,0,0,31636
