payment_id,order_id,amount_paise,method,network,status,fee_paise,tax_paise,captured_at,international
pay_0034000304,order_0034000304,30291,netbanking,none,captured,576,104,2026-07-26T11:03:33,0
pay_0034000305,order_0034000305,103040,upi,none,captured,0,0,2026-07-30T04:29:48,0
pay_0034000306,order_0034000306,94286,upi,none,captured,0,0,2026-07-31T15:00:56,0
pay_0034000307,order_0034000307,163786,upi,none,captured,0,0,2026-07-15T11:31:02,0
pay_0034000308,order_0034000308,66920,upi,none,captured,0,0,2026-07-01T12:24:47,0
pay_0034000309,order_0034000309,31092,upi,none,captured,0,0,2026-07-06T14:23:28,0
pay_0034000310,order_0034000310,14678,upi,none,captured,0,0,2026-07-15T04:01:27,0
pay_0034000311,order_0034000311,321271,upi,none,captured,0,0,2026-07-08T11:36:58,0
pay_0034000312,order_0034000312,547886,upi,none,captured,0,0,2026-07-05T10:34:50,0
pay_0034000313,order_0034000313,26189,card,mastercard,captured,524,94,2026-07-29T07:20:51,0
pay_0034000314,order_0034000314,35120,card,rupay,captured,351,63,2026-07-26T10:59:38,0
pay_0034000315,order_0034000315,260685,card,rupay,captured,2607,469,2026-07-28T19:59:13,0
pay_0034000316,order_0034000316,27650,wallet,none,captured,553,100,2026-07-26T21:11:45,0
pay_0034000317,order_0034000317,109117,netbanking,none,failed,0,0,2026-07-10T02:21:48,0
pay_0034000318,order_0034000318,13133,card,visa,failed,0,0,2026-07-06T13:06:34,0
pay_0034000319,order_0034000319,24088,netbanking,none,captured,458,4336,2026-07-16T03:44:27,0
pay_0034000320,order_0034000320,105551,upi,none,captured,0,0,2026-07-07T13:43:56,0
pay_0034000321,order_0034000321,46462,card,visa,captured,929,167,2026-07-16T13:36:52,0
pay_0034000322,order_0034000322,25410,upi,none,captured,0,0,2026-07-12T15:53:01,0
pay_0034000323,order_0034000323,33941,wallet,none,captured,679,122,2026-07-17T03:18:59,0
pay_0034000324,order_0034000324,18929,card,rupay,captured,435,78,2026-07-23T18:03:53,1
pay_0034000325,order_0034000325,75794,upi,none,captured,0,0,2026-07-28T14:49:00,0
pay_0034000326,order_0034000326,82791,upi,none,captured,0,0,2026-07-21T23:29:32,0
pay_0034000327,order_0034000327,62361,upi,none,failed,0,0,2026-07-15T17:27:24,0
pay_0034000328,order_0034000328,63069,upi,none,captured,0,0,2026-07-10T17:46:20,0
pay_0034000329,order_0034000329,225574,upi,none,captured,0,0,2026-07-22T03:50:34,0
pay_0034000330,order_0034000330,22076,card,visa,failed,0,0,2026-07-12T07:11:19,0
pay_0034000331,order_0034000331,25019,upi,none,captured,0,0,2026-07-29T10:03:25,0
pay_0034000332,order_0034000332,181369,upi,none,captured,0,0,2026-07-21T05:14:51,0
pay_0034000333,order_0034000333,75929,upi,none,captured,0,0,2026-07-05T20:34:56,0
pay_0034000334,order_0034000334,32182,netbanking,none,failed,0,0,2026-07-25T17:45:24,0
pay_0034000335,order_0034000335,227489,upi,none,captured,0,0,2026-07-05T19:29:22,0
pay_0034000336,order_0034000336,58114,netbanking,none,captured,1104,199,2026-07-27T04:24:51,0
pay_0034000337,order_0034000337,236036,upi,none,failed,0,0,2026-07-16T20:28:30,0
pay_0034000338,order_0034000338,161003,card,amex,failed,0,0,2026-07-14T07:37:05,0
pay_0034000339,order_0034000339,73216,upi,none,captured,0,0,2026-07-11T19:53:30,0
pay_0034000340,order_0034000340,237295,upi,none,captured,0,0,2026-07-28T05:25:37,0
pay_0034000341,order_0034000341,57875,upi,none,captured,0,0,2026-07-07T20:15:50,0
pay_0034000342,order_0034000342,25700,card,visa,captured,514,93,2026-07-26T10:00:40,0
pay_0034000343,order_0034000343,130426,wallet,none,captured,2609,470,2026-07-17T03:15:30,0
pay_0034000344,order_0034000344,137903,card,visa,captured,2758,496,2026-07-05T10:40:54,0
pay_0034000345,order_0034000345,54840,card,visa,captured,1097,197,2026-07-24T15:49:02,0
pay_0034000346,order_0034000346,58940,card,visa,captured,1179,212,2026-07-17T03:28:58,0
pay_0034000347,order_0034000347,124005,upi,none,captured,0,0,2026-07-03T06:13:11,0
pay_0034000348,order_0034000348,11500,upi,none,captured,0,0,2026-07-10T07:35:26,0
pay_0034000349,order_0034000349,319708,card,mastercard,captured,6394,1151,2026-07-07T07:21:46,0
pay_0034000350,order_0034000350,106489,card,rupay,captured,1065,192,2026-07-20T05:02:30,0
pay_0034000351,order_0034000351,37231,upi,none,captured,0,0,2026-07-08T21:43:44,0
pay_0034000352,order_0034000352,56892,upi,none,captured,0,0,2026-07-11T15:33:39,0
pay_0034000353,order_0034000353,33933,card,visa,captured,679,122,2026-07-24T19:20:14,0
pay_0034000354,order_0034000354,84734,netbanking,none,captured,1610,290,2026-07-31T06:47:37,0
pay_0034000355,order_0034000355,188143,wallet,none,failed,0,0,2026-07-07T04:17:35,0
pay_0034000356,order_0034000356,54405,netbanking,none,captured,1034,186,2026-07-04T14:10:08,0
pay_0034000357,order_0034000357,42019,netbanking,none,captured,798,144,2026-07-02T14:58:15,0
pay_0034000358,order_0034000358,73115,upi,none,failed,0,0,2026-07-11T22:09:27,0
pay_0034000359,order_0034000359,42089,upi,none,captured,0,0,2026-07-17T15:55:22,0
pay_0034000360,order_0034000360,32976,netbanking,none,captured,627,113,2026-07-13T18:34:14,0
pay_0034000361,order_0034000361,152438,upi,none,captured,0,0,2026-07-29T22:31:54,0
pay_0034000362,order_0034000362,249983,upi,none,captured,0,0,2026-07-30T00:38:29,0
pay_0034000363,order_0034000363,42338,upi,none,failed,0,0,2026-07-29T06:26:34,0
pay_0034000364,order_0034000364,62188,upi,none,captured,0,0,2026-07-02T06:57:27,0
pay_0034000365,order_0034000365,163488,upi,none,captured,0,0,2026-07-17T18:28:18,0
pay_0034000366,order_0034000366,579578,card,amex,captured,17387,3130,2026-07-18T21:43:02,0
pay_0034000367,order_0034000367,153655,upi,none,captured,0,0,2026-07-13T19:57:37,0
pay_0034000368,order_0034000368,405044,upi,none,captured,0,0,2026-07-06T19:22:49,0
pay_0034000369,order_0034000369,87288,upi,none,captured,0,0,2026-07-23T05:09:26,0
pay_0034000370,order_0034000370,39201,card,visa,captured,784,141,2026-07-31T22:07:26,0
pay_0034000371,order_0034000371,13174,upi,none,captured,0,0,2026-07-17T06:33:38,0
pay_0034000372,order_0034000372,85643,upi,none,captured,0,0,2026-07-18T20:56:26,0
pay_0034000373,order_0034000373,29564,upi,none,captured,0,0,2026-07-01T05:29:58,0
pay_0034000374,order_0034000374,23633,upi,none,captured,0,0,2026-07-12T10:53:11,0
pay_0034000375,order_0034000375,14736,upi,none,captured,0,0,2026-07-24T19:32:35,0
pay_0034000376,order_0034000376,54451,upi,none,captured,0,0,2026-07-13T06:03:17,0
pay_0034000377,order_0034000377,53813,upi,none,captured,0,0,2026-07-16T09:48:07,0
pay_0034000378,order_0034000378,35120,upi,none,captured,0,0,2026-07-04T17:37:02,0
pay_0034000379,order_0034000379,20790,upi,none,captured,0,0,2026-07-16T16:56:53,0
pay_0034000380,order_0034000380,10834,upi,none,captured,0,0,2026-07-30T07:04:50,0
pay_0034000381,order_0034000381,153458,netbanking,none,captured,2916,525,2026-07-14T21:16:35,0
pay_0034000382,order_0034000382,129364,upi,none,captured,0,0,2026-07-29T20:39:30,0
pay_0034000383,order_0034000383,122522,card,visa,captured,2450,441,2026-07-13T22:46:37,0
pay_0034000384,order_0034000384,326085,upi,none,captured,0,0,2026-07-11T07:41:51,0
pay_0034000385,order_0034000385,310203,netbanking,none,failed,0,0,2026-07-20T15:10:59,0
pay_0034000386,order_0034000386,111860,card,visa,captured,2237,403,2026-07-18T17:03:35,0
pay_0034000387,order_0034000387,93077,netbanking,none,captured,1768,318,2026-07-11T16:01:03,0
pay_0034000388,order_0034000388,961882,upi,none,captured,0,0,2026-07-09T20:23:42,0
pay_0034000389,order_0034000389,21631,card,mastercard,captured,433,78,2026-07-26T00:22:33,0
pay_0034000390,order_0034000390,30169,upi,none,captured,0,0,2026-07-26T21:45:49,0
pay_0034000391,order_0034000391,133100,card,visa,captured,2662,479,2026-07-29T13:46:12,0
pay_0034000392,order_0034000392,182154,upi,none,captured,0,0,2026-07-29T18:46:14,0
pay_0034000393,order_0034000393,667635,card,mastercard,captured,13353,2404,2026-07-07T14:13:54,0
pay_0034000394,order_0034000394,114579,upi,none,captured,0,0,2026-07-08T09:48:41,0
pay_0034000395,order_0034000395,223231,upi,none,failed,0,0,2026-07-30T08:17:37,0
pay_0034000396,order_0034000396,132391,card,visa,captured,2648,477,2026-07-04T16:45:09,0
pay_0034000397,order_0034000397,77298,netbanking,none,captured,1469,264,2026-07-08T17:52:49,0
pay_0034000398,order_0034000398,29351,netbanking,none,captured,558,100,2026-07-10T01:55:40,0
pay_0034000399,order_0034000399,64185,upi,none,captured,0,0,2026-07-12T06:47:53,0
pay_0034000400,order_0034000400,25023,upi,none,captured,0,0,2026-07-20T18:55:20,0
pay_0034000401,order_0034000401,253005,upi,none,captured,0,0,2026-07-02T05:43:47,0
pay_0034000402,order_0034000402,253122,upi,none,captured,0,0,2026-07-10T09:26:51,0
pay_0034000403,order_0034000403,284878,upi,none,captured,0,0,2026-07-01T10:12:06,0
pay_0034000404,order_0034000404,97077,upi,none,captured,0,0,2026-07-16T19:51:35,0
pay_0034000405,order_0034000405,90394,upi,none,captured,0,0,2026-07-13T05:38:20,0
pay_0034000406,order_0034000406,66057,card,visa,captured,1321,238,2026-07-13T18:41:46,0
pay_0034000407,order_0034000407,163099,card,visa,captured,3262,587,2026-07-02T18:32:06,0
pay_0034000408,order_0034000408,126712,upi,none,failed,0,0,2026-07-15T13:32:52,0
pay_0034000409,order_0034000409,94237,upi,none,captured,0,0,2026-07-16T10:43:15,0
pay_0034000410,order_0034000410,67913,upi,none,captured,0,0,2026-07-23T22:34:54,0
pay_0034000411,order_0034000411,61144,card,rupay,captured,611,11006,2026-07-31T01:23:07,0
pay_0034000412,order_0034000412,330365,card,visa,captured,6607,1189,2026-07-01T17:46:23,0
pay_0034000413,order_0034000413,13580,upi,none,captured,0,0,2026-07-18T10:57:04,0
pay_0034000414,order_0034000414,231953,wallet,none,captured,4639,835,2026-07-14T14:33:13,0
pay_0034000415,order_0034000415,36304,upi,none,captured,0,0,2026-07-03T04:11:25,0
pay_0034000416,order_0034000416,38176,card,visa,captured,764,138,2026-07-03T23:49:58,0
pay_0034000417,order_0034000417,63026,upi,none,captured,0,0,2026-07-07T04:22:07,0
pay_0034000418,order_0034000418,88439,card,mastercard,captured,1769,318,2026-07-29T02:02:15,0
pay_0034000419,order_0034000419,10889,upi,none,captured,0,0,2026-07-10T01:04:57,0
pay_0034000420,order_0034000420,128797,upi,none,captured,0,0,2026-07-30T14:38:35,0
pay_0034000421,order_0034000421,798320,upi,none,captured,0,0,2026-07-19T07:14:01,0
pay_0034000422,order_0034000422,235725,card,rupay,failed,0,0,2026-07-24T01:44:29,0
pay_0034000423,order_0034000423,74990,upi,none,captured,0,0,2026-07-17T19:08:48,0
pay_0034000424,order_0034000424,151294,card,rupay,captured,1513,272,2026-07-09T02:53:59,0
pay_0034000425,order_0034000425,492590,upi,none,captured,0,0,2026-07-09T03:21:37,0
pay_0034000426,order_0034000426,130196,card,visa,captured,2604,469,2026-07-04T18:59:14,0
pay_0034000427,order_0034000427,84271,upi,none,captured,0,0,2026-07-10T13:40:20,0
pay_0034000428,order_0034000428,207546,upi,none,captured,0,0,2026-07-20T03:53:19,0
pay_0034000429,order_0034000429,124046,wallet,none,captured,2481,447,2026-07-21T20:45:21,0
pay_0034000430,order_0034000430,136175,upi,none,captured,0,0,2026-07-13T08:26:25,0
pay_0034000431,order_0034000431,148497,upi,none,captured,0,0,2026-07-28T23:27:36,0
pay_0034000432,order_0034000432,98288,netbanking,none,captured,1867,336,2026-07-27T08:03:15,0
pay_0034000433,order_0034000433,29380,upi,none,captured,0,0,2026-07-17T09:28:19,0
pay_0034000434,order_0034000434,154767,upi,none,captured,0,0,2026-07-23T08:55:00,0
pay_0034000435,order_0034000435,185936,netbanking,none,captured,3533,636,2026-07-22T14:48:56,0
pay_0034000436,order_0034000436,35256,wallet,none,captured,705,127,2026-07-21T10:05:54,0
pay_0034000437,order_0034000437,385920,upi,none,captured,0,0,2026-07-11T16:45:14,0
pay_0034000438,order_0034000438,71882,netbanking,none,captured,1366,246,2026-07-10T16:56:58,0
pay_0034000439,order_0034000439,14583,upi,none,captured,0,0,2026-07-21T07:58:48,0
pay_0034000440,order_0034000440,58470,card,rupay,captured,585,105,2026-07-28T14:46:19,0
pay_0034000441,order_0034000441,92559,netbanking,none,captured,1759,317,2026-07-25T06:04:45,0
pay_0034000442,order_0034000442,436777,upi,none,captured,0,0,2026-07-07T11:01:25,0
pay_0034000443,order_0034000443,25587,card,mastercard,captured,512,92,2026-07-30T05:03:45,0
pay_0034000444,order_0034000444,57184,netbanking,none,captured,1086,195,2026-07-31T07:57:52,0
pay_0034000445,order_0034000445,154389,netbanking,none,captured,2933,528,2026-07-28T22:41:37,0
pay_0034000446,order_0034000446,56015,upi,none,captured,0,0,2026-07-06T11:44:49,0
pay_0034000447,order_0034000447,21093,upi,none,captured,0,0,2026-07-18T18:01:30,0
pay_0034000448,order_0034000448,77040,upi,none,captured,0,0,2026-07-07T01:57:31,0
pay_0034000449,order_0034000449,319260,card,rupay,captured,3193,575,2026-07-20T07:16:05,0
pay_0034000450,order_0034000450,88010,card,visa,failed,0,0,2026-07-16T02:09:20,0
pay_0034000451,order_0034000451,28018,upi,none,captured,0,0,2026-07-18T04:29:44,0
pay_0034000452,order_0034000452,22038,upi,none,captured,0,0,2026-07-16T09:39:26,0
pay_0034000453,order_0034000453,30336,upi,none,captured,0,0,2026-07-07T09:29:16,0
pay_0034000454,order_0034000454,123651,upi,none,failed,0,0,2026-07-22T23:52:57,0
pay_0034000455,order_0034000455,39787,upi,none,captured,0,0,2026-07-20T02:06:40,0
pay_0034000456,order_0034000456,128694,upi,none,captured,0,0,2026-07-21T04:17:00,0
pay_0034000457,order_0034000457,20474,card,rupay,captured,205,37,2026-07-03T00:24:03,0
pay_0034000458,order_0034000458,9257,upi,none,captured,0,0,2026-07-28T19:10:48,0
pay_0034000459,order_0034000459,39664,upi,none,captured,0,0,2026-07-16T04:51:01,0
pay_0034000460,order_0034000460,11208,upi,none,captured,0,0,2026-07-29T16:54:12,0
pay_0034000461,order_0034000461,558436,card,mastercard,captured,11169,2010,2026-07-15T08:47:09,0
pay_0034000462,order_0034000462,49386,upi,none,captured,0,0,2026-07-30T03:56:20,0
pay_0034000463,order_0034000463,48848,upi,none,captured,0,0,2026-07-17T08:28:57,0
pay_0034000464,order_0034000464,493568,netbanking,none,captured,9378,1688,2026-07-17T08:19:39,0
pay_0034000465,order_0034000465,155840,upi,none,failed,0,0,2026-07-31T02:44:02,0
pay_0034000466,order_0034000466,75687,card,visa,captured,1514,273,2026-07-07T10:05:32,0
pay_0034000467,order_0034000467,173219,upi,none,captured,0,0,2026-07-28T06:08:59,0
pay_0034000468,order_0034000468,25568,upi,none,captured,0,0,2026-07-18T16:09:00,0
pay_0034000469,order_0034000469,106520,netbanking,none,captured,2024,364,2026-07-05T06:15:33,0
pay_0034000470,order_0034000470,363558,upi,none,captured,0,0,2026-07-20T07:00:37,0
pay_0034000471,order_0034000471,376680,upi,none,captured,0,0,2026-07-24T01:01:19,0
pay_0034000472,order_0034000472,122227,upi,none,failed,0,0,2026-07-12T22:31:16,0
pay_0034000473,order_0034000473,520279,upi,none,captured,0,0,2026-07-29T14:20:19,0
pay_0034000474,order_0034000474,43786,upi,none,captured,0,0,2026-07-15T10:18:38,0
pay_0034000475,order_0034000475,57067,wallet,none,captured,1141,205,2026-07-05T11:31:57,0
pay_0034000476,order_0034000476,56734,card,mastercard,captured,1135,204,2026-07-18T20:37:53,0
pay_0034000477,order_0034000477,17811,card,visa,captured,356,64,2026-07-04T18:15:33,0
pay_0034000478,order_0034000478,38125,upi,none,captured,0,0,2026-07-26T17:57:03,0
pay_0034000479,order_0034000479,60150,upi,none,captured,0,0,2026-07-19T04:53:24,0
pay_0034000480,order_0034000480,22114,upi,none,failed,0,0,2026-07-23T15:43:56,0
pay_0034000481,order_0034000481,218280,upi,none,captured,0,0,2026-07-26T15:35:13,0
pay_0034000482,order_0034000482,88388,upi,none,captured,0,0,2026-07-09T19:33:11,0
pay_0034000483,order_0034000483,28242,card,mastercard,captured,565,102,2026-07-11T22:03:59,0
pay_0034000484,order_0034000484,157295,card,mastercard,captured,3146,566,2026-07-03T05:17:50,0
pay_0034000485,order_0034000485,131300,upi,none,captured,0,0,2026-07-30T08:11:33,0
pay_0034000486,order_0034000486,130949,netbanking,none,captured,2488,448,2026-07-28T11:37:00,0
pay_0034000487,order_0034000487,15101,upi,none,failed,0,0,2026-07-24T18:00:55,0
pay_0034000488,order_0034000488,175792,upi,none,captured,0,0,2026-07-03T05:53:22,0
pay_0034000489,order_0034000489,22363,upi,none,captured,0,0,2026-07-17T06:29:53,0
pay_0034000490,order_0034000490,48142,upi,none,captured,0,0,2026-07-24T05:35:58,0
pay_0034000491,order_0034000491,155409,upi,none,captured,0,0,2026-07-03T02:35:28,0
pay_0034000492,order_0034000492,32637,upi,none,captured,0,0,2026-07-29T07:07:24,0
pay_0034000493,order_0034000493,70665,upi,none,captured,0,0,2026-07-17T08:22:30,0
pay_0034000494,order_0034000494,110190,card,mastercard,captured,2204,397,2026-07-08T10:27:47,0
pay_0034000495,order_0034000495,59458,upi,none,captured,0,0,2026-07-18T17:50:53,0
pay_0034000496,order_0034000496,71297,upi,none,captured,0,0,2026-07-28T09:53:48,0
pay_0034000497,order_0034000497,45611,upi,none,captured,0,0,2026-07-15T02:25:39,0
pay_0034000498,order_0034000498,103686,upi,none,captured,0,0,2026-07-11T23:25:58,0
pay_0034000499,order_0034000499,31667,upi,none,captured,0,0,2026-07-21T11:15:08,0
pay_0034000500,order_0034000500,9601,upi,none,captured,0,0,2026-07-06T14:40:44,0
pay_0034000501,order_0034000501,135176,card,rupay,captured,1352,243,2026-07-13T11:17:12,0
pay_0034000502,order_0034000502,118196,upi,none,captured,0,0,2026-07-07T14:07:53,0
pay_0034000503,order_0034000503,32255,upi,none,captured,0,0,2026-07-17T18:07:52,0
pay_0034000504,order_0034000504,221631,card,mastercard,failed,0,0,2026-07-25T05:57:33,0
pay_0034000505,order_0034000505,91739,upi,none,captured,0,0,2026-07-01T18:24:36,0
pay_0034000506,order_0034000506,93102,wallet,none,captured,1862,335,2026-07-01T01:46:37,0
pay_0034000507,order_0034000507,161662,upi,none,failed,0,0,2026-07-23T11:23:44,0
pay_0034000508,order_0034000508,149118,upi,none,captured,0,0,2026-07-30T01:28:42,0
pay_0034000509,order_0034000509,140940,upi,none,failed,0,0,2026-07-10T00:08:02,0
pay_0034000510,order_0034000510,60627,upi,none,failed,0,0,2026-07-09T23:31:40,0
pay_0034000511,order_0034000511,125345,upi,none,failed,0,0,2026-07-23T17:33:58,0
pay_0034000512,order_0034000512,44149,card,mastercard,captured,883,159,2026-07-21T13:38:50,0
pay_0034000513,order_0034000513,44592,upi,none,captured,0,0,2026-07-20T23:28:57,0
pay_0034000514,order_0034000514,114213,netbanking,none,captured,2170,391,2026-07-21T05:15:11,0
pay_0034000515,order_0034000515,156574,card,mastercard,captured,3131,564,2026-07-07T11:55:16,0
pay_0034000516,order_0034000516,42851,upi,none,captured,0,0,2026-07-25T16:29:57,0
pay_0034000517,order_0034000517,124470,netbanking,none,captured,2365,426,2026-07-05T02:28:30,0
pay_0034000518,order_0034000518,85768,card,visa,captured,2101,378,2026-07-27T23:11:25,0
pay_0034000519,order_0034000519,333480,upi,none,captured,0,0,2026-07-07T05:59:47,0
pay_0034000520,order_0034000520,169858,card,rupay,captured,1699,306,2026-07-26T06:11:39,0
pay_0034000521,order_0034000521,65051,upi,none,captured,0,0,2026-07-08T07:41:41,0
pay_0034000522,order_0034000522,14565,upi,none,captured,0,0,2026-07-20T21:28:39,0
pay_0034000523,order_0034000523,110681,upi,none,captured,0,0,2026-07-13T22:43:55,0
pay_0034000524,order_0034000524,99090,wallet,none,failed,0,0,2026-07-29T22:06:52,0
pay_0034000525,order_0034000525,42094,upi,none,captured,0,0,2026-07-09T01:46:53,0
pay_0034000526,order_0034000526,225174,card,rupay,failed,0,0,2026-07-12T15:44:44,0
